"﻿""Data Source""",World Development Indicators,
Last Updated Date,2019-06-28,
Country Name,Country Code,Indicator Name,Indicator Code,Indicator Value
Kenya,KEN,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Kenya,KEN,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Kenya,KEN,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,0.604595441511407
Kenya,KEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,505.997400726994
Kenya,KEN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,164.325548654934
Kenya,KEN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,186.487800907371
Kenya,KEN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,72.662752510447
Kenya,KEN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,48.2747901771837
Kenya,KEN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,4659000000
Kenya,KEN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,87.5142472282665
Kenya,KEN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,12.4857527717335
Kenya,KEN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,39.2394570510828
Kenya,KEN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,63.8114700317383
Kenya,KEN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.85260364967281
Kenya,KEN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1473.8
Kenya,KEN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,0.0370166758292102
Kenya,KEN,Forest area (% of land area),AG.LND.FRST.ZS,7.81811170829014
Kenya,KEN,Forest area (sq. km),AG.LND.FRST.K2,44496.0009765625
Kenya,KEN,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0.240780521
Kenya,KEN,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.002882964
Kenya,KEN,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,16.73622131
Kenya,KEN,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.237897557
Kenya,KEN,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,1381.046143
Kenya,KEN,Arable land (% of land area),AG.LND.ARBL.ZS,10.1908142109147
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.5469304564782
Kenya,KEN,Agricultural land (sq. km),AG.LND.AGRI.K2,276300
Kyrgyz Republic,KGZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.351
Kyrgyz Republic,KGZ,Urban population,SP.URB.TOTL,2295856
Kyrgyz Republic,KGZ,Urban population growth (annual %),SP.URB.GROW,2.47549006666463
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,6315800
Kyrgyz Republic,KGZ,Population growth (annual %),SP.POP.GROW,1.87955029622417
Kyrgyz Republic,KGZ,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1.5
Kyrgyz Republic,KGZ,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2.8
Kyrgyz Republic,KGZ,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,
Kyrgyz Republic,KGZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20
Kyrgyz Republic,KGZ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,103.797012329102
Kyrgyz Republic,KGZ,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.996959984302521
Kyrgyz Republic,KGZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.6488154204899
Kyrgyz Republic,KGZ,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Kyrgyz Republic,KGZ,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,70
Kyrgyz Republic,KGZ,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,6.7026929831278
Kyrgyz Republic,KGZ,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,
Kyrgyz Republic,KGZ,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,6.70269298312778
Kyrgyz Republic,KGZ,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,15.7510729613734
Kyrgyz Republic,KGZ,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,7.707
Kyrgyz Republic,KGZ,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,
Kyrgyz Republic,KGZ,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,
Kyrgyz Republic,KGZ,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,
Kyrgyz Republic,KGZ,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,
Kyrgyz Republic,KGZ,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,2.0654640264514
Kyrgyz Republic,KGZ,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,-0.6881
Kyrgyz Republic,KGZ,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,
Kyrgyz Republic,KGZ,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0
Kyrgyz Republic,KGZ,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Kyrgyz Republic,KGZ,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-46.1635102372298
Kyrgyz Republic,KGZ,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1567.10301546792
Kyrgyz Republic,KGZ,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-26.3045031135312
Kyrgyz Republic,KGZ,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,4291.06769720842
Kyrgyz Republic,KGZ,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,42
Kyrgyz Republic,KGZ,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-58.5534258090331
Kyrgyz Republic,KGZ,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,13794.7412448409
Kyrgyz Republic,KGZ,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-86.3613229326861
Kyrgyz Republic,KGZ,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,638.40573724268
Kyrgyz Republic,KGZ,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,46.9083969465649
Kyrgyz Republic,KGZ,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,4506.743
Kyrgyz Republic,KGZ,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.518239127947206
Kyrgyz Republic,KGZ,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.490438920698713
Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.64639533887413
Kyrgyz Republic,KGZ,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,38.7786259541985
Kyrgyz Republic,KGZ,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3725.672
Kyrgyz Republic,KGZ,CO2 emissions (kt),EN.ATM.CO2E.KT,9607.54
Kyrgyz Republic,KGZ,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.64308357275919
Kyrgyz Republic,KGZ,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,5.38167938931298
Kyrgyz Republic,KGZ,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,517.047
Kyrgyz Republic,KGZ,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.53135227793092
Kyrgyz Republic,KGZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,650.40150801131
Kyrgyz Republic,KGZ,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1941.22183189101
Kyrgyz Republic,KGZ,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,204.728173342513
Kyrgyz Republic,KGZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,23.3068222046976
Kyrgyz Republic,KGZ,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Kyrgyz Republic,KGZ,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Kyrgyz Republic,KGZ,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,85.1880276285495
Kyrgyz Republic,KGZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.291634689178818
Kyrgyz Republic,KGZ,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kyrgyz Republic,KGZ,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1.30468150422103
Kyrgyz Republic,KGZ,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,85.1880276285495
Kyrgyz Republic,KGZ,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,13.2156561780507
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Kyrgyz Republic,KGZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-1.3918435347293
Kyrgyz Republic,KGZ,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3093.8
Kyrgyz Republic,KGZ,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,533
Kyrgyz Republic,KGZ,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,9.5209180873346
Kyrgyz Republic,KGZ,Forest area (% of land area),AG.LND.FRST.ZS,3.27945776850886
Kyrgyz Republic,KGZ,Forest area (sq. km),AG.LND.FRST.K2,6290
Kyrgyz Republic,KGZ,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,
Kyrgyz Republic,KGZ,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,
Kyrgyz Republic,KGZ,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,
Kyrgyz Republic,KGZ,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,
Kyrgyz Republic,KGZ,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,
Kyrgyz Republic,KGZ,Arable land (% of land area),AG.LND.ARBL.ZS,6.71532846715329
Kyrgyz Republic,KGZ,Agricultural land (% of land area),AG.LND.AGRI.ZS,54.9582898852972
Kyrgyz Republic,KGZ,Agricultural land (sq. km),AG.LND.AGRI.K2,105410
Cambodia,KHM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.388
Cambodia,KHM,Urban population,SP.URB.TOTL,3800503
Cambodia,KHM,Urban population growth (annual %),SP.URB.GROW,3.25025074021303
Cambodia,KHM,"Population, total",SP.POP.TOTL,16249798
Cambodia,KHM,Population growth (annual %),SP.POP.GROW,1.49035537141766
Cambodia,KHM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Cambodia,KHM,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,23.9
Cambodia,KHM,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.125
Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,29.2
Cambodia,KHM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,89.5637969970703
Cambodia,KHM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.914849996566772
Cambodia,KHM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.0129559006773
Cambodia,KHM,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.7
Cambodia,KHM,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,138
Cambodia,KHM,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,20.649495414341
Cambodia,KHM,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.18576737726616
Cambodia,KHM,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,26.027716099692
Cambodia,KHM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.81094527363184
Cambodia,KHM,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,2.184
Cambodia,KHM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.0144816569412
Cambodia,KHM,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,7.186617095
Cambodia,KHM,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0.650722679
Cambodia,KHM,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,6.535894416
Cambodia,KHM,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,6.64379105434942
Cambodia,KHM,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,-17.9077
Cambodia,KHM,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,
Cambodia,KHM,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0
Cambodia,KHM,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Cambodia,KHM,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,329.134519709147
Cambodia,KHM,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,16685.36808
Cambodia,KHM,Methane emissions (% change from 1990),EN.ATM.METH.ZG,137.600071448891
Cambodia,KHM,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,35914.914
Cambodia,KHM,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Cambodia,KHM,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,552.597762048705
Cambodia,KHM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,127399.586925028
Cambodia,KHM,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,
Cambodia,KHM,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,70138.5216724206
Cambodia,KHM,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,13.7685134393856
Cambodia,KHM,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,920.417
Cambodia,KHM,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.14011371978787
Cambodia,KHM,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.132597516864542
Cambodia,KHM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.437653585193574
Cambodia,KHM,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,75.809105869446
Cambodia,KHM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,5067.794
Cambodia,KHM,CO2 emissions (kt),EN.ATM.CO2E.KT,6684.941
Cambodia,KHM,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.449917097768794
Cambodia,KHM,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Cambodia,KHM,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Cambodia,KHM,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.04993609233111
Cambodia,KHM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,416.838308912571
Cambodia,KHM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,271.367258234196
Cambodia,KHM,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,133.44976023901
Cambodia,KHM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,64.9237759106607
Cambodia,KHM,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.932453945872186
Cambodia,KHM,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,41000000
Cambodia,KHM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,46.4180122811008
Cambodia,KHM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.18535365021606
Cambodia,KHM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Cambodia,KHM,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Cambodia,KHM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,45.4855583352286
Cambodia,KHM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,48.3966340686832
Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.07
Cambodia,KHM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,12.6266099547028
Cambodia,KHM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3568.8
Cambodia,KHM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1904
Cambodia,KHM,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Cambodia,KHM,Forest area (% of land area),AG.LND.FRST.ZS,52.852932298748
Cambodia,KHM,Forest area (sq. km),AG.LND.FRST.K2,93295.99609375
Cambodia,KHM,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,2.695477988
Cambodia,KHM,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.063084977
Cambodia,KHM,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,111.9444504
Cambodia,KHM,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,2.632393011
Cambodia,KHM,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,4671.187988
Cambodia,KHM,Arable land (% of land area),AG.LND.ARBL.ZS,21.5273056877408
Cambodia,KHM,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.9030138227963
Cambodia,KHM,Agricultural land (sq. km),AG.LND.AGRI.K2,54550
Kiribati,KIR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.057
Kiribati,KIR,Urban population,SP.URB.TOTL,62623
Kiribati,KIR,Urban population growth (annual %),SP.URB.GROW,2.94934929072126
Kiribati,KIR,"Population, total",SP.POP.TOTL,115847
Kiribati,KIR,Population growth (annual %),SP.POP.GROW,1.46869012445746
Kiribati,KIR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,12.9
Kiribati,KIR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,14.9
Kiribati,KIR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,
Kiribati,KIR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,54.6
Kiribati,KIR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,99.5280990600586
Kiribati,KIR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0694899559021
Kiribati,KIR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.7910876164123
Kiribati,KIR,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Kiribati,KIR,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,158
Kiribati,KIR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,11.8210466833858
Kiribati,KIR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,11.8179006386751
Kiribati,KIR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,22.3604134900276
Kiribati,KIR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,
Kiribati,KIR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,
Kiribati,KIR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,
Kiribati,KIR,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,20.570596352
Kiribati,KIR,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,1.742158742
Kiribati,KIR,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,18.82843761
